Payment_ID,Order_ID,Payment_Method,Payment_Amount,Payment_Time
2956,2956,Cash,302.05,2024-11-03 12:14:18
2957,2957,Debit Card,253.08,2025-06-10 00:39:08
2958,2958,Gift Card,206.95,2025-12-22 14:40:54
2959,2959,Mobile Wallet,553.33,2024-10-03 14:08:15
2960,2960,Mobile Wallet,138.21,2025-05-21 00:12:21
2961,2961,Cash,126.16,2024-02-16 12:08:50
2962,2962,Mobile Wallet,,2024-11-22 17:30:42
2963,2963,Mobile Wallet,870.69,2024-04-04 13:18:36
2964,2964,Credit Card,508.15,2025-10-28 18:57:38
2965,2965,Debit Card,239.74,2025-02-01 07:59:36
2966,2966,Mobile Wallet,13.72,2025-07-18 12:36:26
2967,2967,Gift Card,325,2025-03-16 04:04:48
2968,2968,Debit Card,737.35,2025-09-15 09:41:53
2969,2969,Cash,505.67,2024-04-28 22:13:02
2970,2970,Debit Card,,2025-07-31 23:17:24
2971,2971,Gift Card,491.49,2024-07-24 18:17:22
2972,2972,Cash,303.91,2024-05-14 23:02:16
2973,2973,Cash,228.06,2024-04-02 13:43:07
2974,2974,Gift Card,,2025-09-12 19:36:54
2975,2975,Cash,346.23,2025-06-23 09:08:18
2976,2976,Mobile Wallet,441.12,2025-05-16 15:20:20
2977,2977,Gift Card,84.96,2024-04-21 06:14:55
2978,2978,Gift Card,,2024-11-30 01:08:57
2979,2979,Credit Card,15.66,2024-03-22 06:33:15
2980,2980,Debit Card,,2025-05-11 19:16:07
2981,2981,Cash,707.88,2025-06-28 01:37:37
2982,2982,Gift Card,,2024-12-27 02:33:01
2983,2983,Cash,56.36,2024-07-17 17:45:50
2984,2984,Gift Card,431.13,2024-07-07 11:07:31
2985,2985,Credit Card,295.05,2025-03-12 18:25:26
2986,2986,Debit Card,225.34,2024-01-06 03:14:29
2987,2987,Gift Card,536.72,2025-12-31 13:09:58
2988,2988,Gift Card,247.16,2024-03-24 14:36:55
2989,2989,Gift Card,50.89,2025-02-09 04:42:33
2990,2990,Mobile Wallet,48.59,2025-06-04 02:43:10
2991,2991,Cash,649.39,2024-04-12 23:52:12
2992,2992,Mobile Wallet,306.7,2025-03-27 15:49:50
2993,2993,Credit Card,522.04,2025-07-05 22:56:04
2994,2994,Cash,322.85,2025-09-02 21:45:02
2995,2995,Credit Card,635.17,2025-02-08 16:40:24
2996,2996,Cash,291.99,2025-04-26 14:50:35
2997,2997,Debit Card,303.43,2025-11-29 09:57:45
2998,2998,Credit Card,550.94,2024-12-23 12:42:15
2999,2999,Debit Card,,2025-09-11 23:30:22
3000,3000,Credit Card,414.55,2024-01-15 04:35:18
